date,equity,cash,btc,price,fng
2020-01-01,10000.0,10000.0,0.0,7200.0,53
2020-01-02,10000.0,10000.0,0.0,7429.072983051326,41
2020-01-03,10000.0,10000.0,0.0,7527.468927332505,57
2020-01-04,10000.0,10000.0,0.0,7500.231945930529,52
2020-01-05,10000.0,10000.0,0.0,7884.44715426609,50
2020-01-06,10000.0,10000.0,0.0,7434.617132550333,51
2020-01-07,10000.0,10000.0,0.0,7545.790033447096,48
2020-01-08,10000.0,10000.0,0.0,7429.512922357403,59
2020-01-09,10000.0,10000.0,0.0,7484.64044855583,52
2020-01-10,10000.0,10000.0,0.0,7702.362030793924,59
2020-01-11,10000.0,10000.0,0.0,7411.69082345723,56
2020-01-12,10000.0,10000.0,0.0,7271.156965132038,47
2020-01-13,10000.0,10000.0,0.0,7329.734605586209,46
2020-01-14,10000.0,10000.0,0.0,7005.545431524403,47
2020-01-15,10000.0,10000.0,0.0,7370.244913858448,40
2020-01-16,10000.0,10000.0,0.0,7116.451558723758,51
2020-01-17,10000.0,10000.0,0.0,6853.539839908678,50
2020-01-18,10000.0,10000.0,0.0,6733.351372933049,44
2020-01-19,10000.0,10000.0,0.0,6409.466897357017,53
2020-01-20,10000.0,10000.0,0.0,6534.033473594601,50
2020-01-21,10000.0,10000.0,0.0,6489.375131151931,54
2020-01-22,10000.0,10000.0,0.0,6301.646105089406,58
2020-01-23,10000.0,10000.0,0.0,6249.128363792572,56
2020-01-24,10000.0,10000.0,0.0,6651.865472139517,54
2020-01-25,10000.0,10000.0,0.0,6687.790486358481,59
2020-01-26,10000.0,10000.0,0.0,6636.801454576043,45
2020-01-27,10000.0,10000.0,0.0,6706.9089901684565,43
2020-01-28,10000.0,10000.0,0.0,6672.748800048576,53
2020-01-29,10000.0,10000.0,0.0,6773.669250893189,46
2020-01-30,10000.0,10000.0,0.0,7166.493714608571,42
2020-01-31,10000.0,10000.0,0.0,7134.571021765791,38
2020-02-01,10000.0,10000.0,0.0,7457.722723479236,44
2020-02-02,10000.0,10000.0,0.0,7242.430606636449,37
2020-02-03,10000.0,10000.0,0.0,7684.883971095765,40
2020-02-04,10000.0,10000.0,0.0,7614.453233814353,38
2020-02-05,10000.0,10000.0,0.0,8026.600171444713,51
2020-02-06,10000.0,10000.0,0.0,8526.239881543672,46
2020-02-07,10000.0,10000.0,0.0,8638.271436456964,49
2020-02-08,10000.0,10000.0,0.0,8115.339480038167,47
2020-02-09,10000.0,10000.0,0.0,8095.852501821953,47
2020-02-10,10000.0,10000.0,0.0,7846.485373395718,40
2020-02-11,10000.0,10000.0,0.0,7420.632841476003,38
2020-02-12,10000.0,10000.0,0.0,7274.658657499429,39
2020-02-13,10000.0,10000.0,0.0,7666.484927293191,50
2020-02-14,10000.0,10000.0,0.0,8063.379713886112,51
2020-02-15,10000.0,10000.0,0.0,7825.811683951987,48
2020-02-16,10000.0,10000.0,0.0,8157.341672789668,52
2020-02-17,10000.0,10000.0,0.0,7708.640326229497,55
2020-02-18,10000.0,10000.0,0.0,8027.728830159063,60
2020-02-19,10000.0,10000.0,0.0,7987.191311149241,60
2020-02-20,10000.0,10000.0,0.0,8404.603435576346,67
2020-02-21,10000.0,10000.0,0.0,8550.42692003779,65
2020-02-22,10000.0,10000.0,0.0,8734.841462517335,71
2020-02-23,10000.0,10000.0,0.0,9128.22207695067,74
2020-02-24,10000.0,10000.0,0.0,8971.859476824267,70
2020-02-25,10000.0,10000.0,0.0,9146.229347460814,66
2020-02-26,10000.0,10000.0,0.0,8858.712677562571,68
2020-02-27,10000.0,10000.0,0.0,8481.067660359147,64
2020-02-28,10000.0,10000.0,0.0,8332.153174981857,60
2020-02-29,10000.0,10000.0,0.0,8778.72536894462,58
2020-03-01,10000.0,10000.0,0.0,9382.723511568443,67
2020-03-02,10000.0,10000.0,0.0,9670.634522949917,72
2020-03-03,10000.0,10000.0,0.0,9422.512152881742,68
2020-03-04,10000.0,10000.0,0.0,9063.549528830952,63
2020-03-05,10000.0,10000.0,0.0,9198.1451981661,61
2020-03-06,10000.0,10000.0,0.0,9120.870459354064,51
2020-03-07,10000.0,10000.0,0.0,9347.532258390687,50
2020-03-08,10000.0,10000.0,0.0,9004.314014235528,43
2020-03-09,10000.0,10000.0,0.0,8844.964594185814,48
2020-03-10,10000.0,10000.0,0.0,8445.647220529672,35
2020-03-11,10000.0,10000.0,0.0,8569.62376800819,46
2020-03-12,10000.0,10000.0,0.0,9686.073694716137,61
2020-03-13,10000.0,10000.0,0.0,9139.817592811729,57
2020-03-14,10000.0,10000.0,0.0,9004.985396649288,57
2020-03-15,10000.0,10000.0,0.0,9258.5693408688,57
2020-03-16,10000.0,10000.0,0.0,9293.34307215763,56
2020-03-17,10000.0,10000.0,0.0,8267.506612092891,52
2020-03-18,10000.0,10000.0,0.0,7829.182682760458,42
2020-03-19,10000.0,10000.0,0.0,7876.8470457661,34
2020-03-20,10000.0,10000.0,0.0,7715.884733145553,33
2020-03-21,10000.0,10000.0,0.0,7598.71300708001,30
2020-03-22,10000.0,10000.0,0.0,7400.845332943652,25
2020-03-23,10000.0,10000.0,0.0,8147.011566504432,27
2020-03-24,9999.65,9300.0,0.08969628965371605,7800.211164821733,19
2020-03-25,9998.598369629231,8600.073616702539,0.1794731819734544,7792.388464665132,20
2020-03-26,9960.140348773064,7902.839389090458,0.27141001439939605,7580.04808420652,16
2020-03-27,10108.03031563618,7902.839389090458,0.27141001439939605,8124.9431102444605,21
2020-03-28,10211.351353516715,7902.839389090458,0.27141001439939605,8505.625592094562,27
2020-03-29,10242.09047719859,7902.839389090458,0.27141001439939605,8618.882738297872,33
2020-03-30,10263.80831176276,7902.839389090458,0.27141001439939605,8698.901283716064,31
2020-03-31,10165.661211941066,7902.839389090458,0.27141001439939605,8337.281982236405,23
2020-04-01,10139.80911956657,7902.839389090458,0.27141001439939605,8242.030919258108,21
2020-04-02,10100.466728092042,7902.839389090458,0.27141001439939605,8097.075356134961,22
2020-04-03,9930.7334911292,7902.839389090458,0.27141001439939605,7471.699622161231,21
2020-04-04,9947.757566129912,7206.471986602277,0.36377284293817175,7535.707056597282,15
2020-04-05,9944.253298657324,6510.349891422933,0.45620956303071847,7527.030745305028,19
2020-04-06,9839.373260276165,5821.569655895358,0.5505430938828832,7297.891207832519,17
2020-04-07,9824.418149035995,5133.836314795899,0.6450770292874936,7271.351515060118,19
2020-04-08,9702.859905745618,4454.612348554887,0.7409181088920548,7083.438094175875,18
2020-04-09,9634.587104253347,3780.1676456925525,0.8373328502756704,6991.747017489373,16
2020-04-10,9429.732523924158,3120.06326536455,0.9351135569121265,6747.489876411377,14
2020-04-11,9705.66088005187,2440.643224059473,1.0315337310966113,7042.927862639105,7
2020-04-12,9881.674521542367,1748.9017966015463,1.1273759149009837,7213.896108162923,15
2020-04-13,10172.861298617037,1036.7765813158185,1.2226277360778237,7472.4991489312015,19
2020-04-14,10084.30890314588,1036.7765813158185,1.2226277360778237,7400.071219433026,21
2020-04-15,10365.353083946495,311.17646943564796,1.3176755463277487,7630.23692936474,18
2020-04-16,10718.215883809708,311.17646943564796,1.3176755463277487,7898.028800320083,30
2020-04-17,10633.882352743058,311.17646943564796,1.3176755463277487,7834.027057780594,31
2020-04-18,10492.657124734525,311.17646943564796,1.3176755463277487,7726.849514414843,36
2020-04-19,11473.350083152978,311.17646943564796,1.3176755463277487,8471.109329474446,43
2020-04-20,12291.435383744854,311.17646943564796,1.3176755463277487,9091.964215088596,52
2020-04-21,12089.875194423674,311.17646943564796,1.3176755463277487,8938.99773568256,60
2020-04-22,11606.92969814279,311.17646943564796,1.3176755463277487,8572.484524120873,49
2020-04-23,11561.315266671842,311.17646943564796,1.3176755463277487,8537.867177234477,44
2020-04-24,11089.707844344985,311.17646943564796,1.3176755463277487,8179.958567910136,39
2020-04-25,11489.51964792353,311.17646943564796,1.3176755463277487,8483.380608861557,51
2020-04-26,12347.09009457625,311.17646943564796,1.3176755463277487,9134.201252109204,53
2020-04-27,12764.207656056225,311.17646943564796,1.3176755463277487,9450.756843235144,52
2020-04-28,12748.958510965313,311.17646943564796,1.3176755463277487,9439.184081538677,52
2020-04-29,13141.814249992933,311.17646943564796,1.3176755463277487,9737.327080490486,55
2020-04-30,12931.04922087136,311.17646943564796,1.3176755463277487,9577.374936194452,51
2020-05-01,12439.414113129678,311.17646943564796,1.3176755463277487,9204.267072796798,48
2020-05-02,13549.71276832089,311.17646943564796,1.3176755463277487,10046.886227630112,50
2020-05-03,13435.829713486575,311.17646943564796,1.3176755463277487,9960.458992069964,64
2020-05-04,14017.103723507867,311.17646943564796,1.3176755463277487,10401.594908753896,69
2020-05-05,14306.997726324242,311.17646943564796,1.3176755463277487,10621.598993692927,68
2020-05-06,13925.930174111896,311.17646943564796,1.3176755463277487,10332.402193103928,64
2020-05-07,14432.758629082844,311.17646943564796,1.3176755463277487,10717.040472522132,63
2020-05-08,13738.447085686697,311.17646943564796,1.3176755463277487,10190.11899679836,68
2020-05-09,13234.877917985872,311.17646943564796,1.3176755463277487,9807.954230134646,61
2020-05-10,13596.799517393973,311.17646943564796,1.3176755463277487,10082.620934253688,68
2020-05-11,12624.593865188428,311.17646943564796,1.3176755463277487,9344.802239116634,66
2020-05-12,12863.857349079182,311.17646943564796,1.3176755463277487,9526.382207385424,61
2020-05-13,13460.014315383525,311.17646943564796,1.3176755463277487,9978.812980625304,66
2020-05-14,12999.221503653243,311.17646943564796,1.3176755463277487,9629.111710829053,69
2020-05-15,12180.011182631706,311.17646943564796,1.3176755463277487,9007.403033526352,60
2020-05-16,12880.717659952848,311.17646943564796,1.3176755463277487,9539.17770239226,57
2020-05-17,12611.904486508343,311.17646943564796,1.3176755463277487,9335.172115285734,50
2020-05-18,13914.746645852736,311.17646943564796,1.3176755463277487,10323.914877474275,58
2020-05-19,15291.852793637547,311.17646943564796,1.3176755463277487,11369.017483819736,64
2020-05-20,15594.076415558104,311.17646943564796,1.3176755463277487,11598.378666671486,68
2020-05-21,15923.231666720416,311.17646943564796,1.3176755463277487,11848.178590544734,62
2020-05-22,16446.65079617409,311.17646943564796,1.3176755463277487,12245.407734632896,68
2020-05-23,16703.557042243643,311.17646943564796,1.3176755463277487,12440.377009721538,66
2020-05-24,15945.566777147356,311.17646943564796,1.3176755463277487,11865.128977526709,61
2020-05-25,15945.33267489322,311.17646943564796,1.3176755463277487,11864.95131447848,69
2020-05-26,16202.046785307812,311.17646943564796,1.3176755463277487,12059.77477548148,61
2020-05-27,15830.891011055724,311.17646943564796,1.3176755463277487,11778.100143751031,65
2020-05-28,15833.37643833633,311.17646943564796,1.3176755463277487,11779.98636474643,59
2020-05-29,15706.670367109775,311.17646943564796,1.3176755463277487,11683.827586070089,55
2020-05-30,16471.977824799025,311.17646943564796,1.3176755463277487,12264.628724728313,60
2020-05-31,16396.2559212107,311.17646943564796,1.3176755463277487,12207.16245103191,59
2020-06-01,17250.04701359453,311.17646943564796,1.3176755463277487,12855.11489635373,58
2020-06-02,17453.900634818994,311.17646943564796,1.3176755463277487,13009.821889127928,65
2020-06-03,18095.211085298797,311.17646943564796,1.3176755463277487,13496.520190744804,63
2020-06-04,19374.125719601056,311.17646943564796,1.3176755463277487,14467.104063130144,68
2020-06-05,22110.273375378318,311.17646943564796,1.3176755463277487,16543.59980094867,62
2020-06-06,20590.000033352706,311.17646943564796,1.3176755463277487,15389.845869442172,63
2020-06-07,19768.625005669935,311.17646943564796,1.3176755463277487,14766.494369923284,64
2020-06-08,21352.807039891464,311.17646943564796,1.3176755463277487,15968.749385307388,63
2020-06-09,21256.015670681147,311.17646943564796,1.3176755463277487,15895.293237866492,65
2020-06-10,21560.69791895638,311.17646943564796,1.3176755463277487,16126.520302164949,69
2020-06-11,22433.10890897722,311.17646943564796,1.3176755463277487,16788.603614291504,65
2020-06-12,21811.222007417695,311.17646943564796,1.3176755463277487,16316.646080213655,60
2020-06-13,22161.040562371163,311.17646943564796,1.3176755463277487,16582.127636677524,65
2020-06-14,25545.81597288708,311.17646943564796,1.3176755463277487,19150.87486732091,71
2020-06-15,26078.680850577635,311.17646943564796,1.3176755463277487,19555.27250464188,66
2020-06-16,27858.471291069778,311.17646943564796,1.3176755463277487,20905.97711887887,65
2020-06-17,29038.524972988846,311.17646943564796,1.3176755463277487,21801.534211979502,62
2020-06-18,30272.635268712525,311.17646943564796,1.3176755463277487,22738.11552682825,66
2020-06-19,29101.643516149394,311.17646943564796,1.3176755463277487,21849.435642142987,67
2020-06-20,30335.29171359796,311.17646943564796,1.3176755463277487,22785.66626498989,69
2020-06-21,31217.908123101828,311.17646943564796,1.3176755463277487,23455.49459409841,64
2020-06-22,30823.769606668764,311.17646943564796,1.3176755463277487,23156.37807977021,62
2020-06-23,31598.45376018811,311.17646943564796,1.3176755463277487,23744.29530694979,69
2020-06-24,32776.97117912783,311.17646943564796,1.3176755463277487,24638.686511388656,64
2020-06-25,32486.8076278339,311.17646943564796,1.3176755463277487,24418.477862831285,60
2020-06-26,31343.928199057722,311.17646943564796,1.3176755463277487,23551.132762619563,66
2020-06-27,33117.095904917296,311.17646943564796,1.3176755463277487,24896.81130298653,68
