date,equity,cash,btc,price,fng
2020-01-01,10000.0,10000.0,0.0,7200.0,53
2020-01-02,10000.0,10000.0,0.0,7429.072983051326,41
2020-01-03,10000.0,10000.0,0.0,7527.468927332505,57
2020-01-04,10000.0,10000.0,0.0,7500.231945930529,52
2020-01-05,10000.0,10000.0,0.0,7884.44715426609,50
2020-01-06,10000.0,10000.0,0.0,7434.617132550333,51
2020-01-07,10000.0,10000.0,0.0,7545.790033447096,48
2020-01-08,10000.0,10000.0,0.0,7429.512922357403,59
2020-01-09,10000.0,10000.0,0.0,7484.64044855583,52
2020-01-10,10000.0,10000.0,0.0,7702.362030793924,59
2020-01-11,10000.0,10000.0,0.0,7411.69082345723,56
2020-01-12,10000.0,10000.0,0.0,7271.156965132038,47
2020-01-13,10000.0,10000.0,0.0,7329.734605586209,46
2020-01-14,10000.0,10000.0,0.0,7005.545431524403,47
2020-01-15,10000.0,10000.0,0.0,7370.244913858448,40
2020-01-16,10000.0,10000.0,0.0,7116.451558723758,51
2020-01-17,10000.0,10000.0,0.0,6853.539839908678,50
2020-01-18,10000.0,10000.0,0.0,6733.351372933049,44
2020-01-19,10000.0,10000.0,0.0,6409.466897357017,53
2020-01-20,10000.0,10000.0,0.0,6534.033473594601,50
2020-01-21,10000.0,10000.0,0.0,6489.375131151931,54
2020-01-22,10000.0,10000.0,0.0,6301.646105089406,58
2020-01-23,10000.0,10000.0,0.0,6249.128363792572,56
2020-01-24,10000.0,10000.0,0.0,6651.865472139517,54
2020-01-25,10000.0,10000.0,0.0,6687.790486358481,59
2020-01-26,10000.0,10000.0,0.0,6636.801454576043,45
2020-01-27,10000.0,10000.0,0.0,6706.9089901684565,43
2020-01-28,10000.0,10000.0,0.0,6672.748800048576,53
2020-01-29,10000.0,10000.0,0.0,6773.669250893189,46
2020-01-30,10000.0,10000.0,0.0,7166.493714608571,42
2020-01-31,10000.0,10000.0,0.0,7134.571021765791,38
2020-02-01,10000.0,10000.0,0.0,7457.722723479236,44
2020-02-02,10000.0,10000.0,0.0,7242.430606636449,37
2020-02-03,10000.0,10000.0,0.0,7684.883971095765,40
2020-02-04,10000.0,10000.0,0.0,7614.453233814353,38
2020-02-05,10000.0,10000.0,0.0,8026.600171444713,51
2020-02-06,10000.0,10000.0,0.0,8526.239881543672,46
2020-02-07,10000.0,10000.0,0.0,8638.271436456964,49
2020-02-08,10000.0,10000.0,0.0,8115.339480038167,47
2020-02-09,10000.0,10000.0,0.0,8095.852501821953,47
2020-02-10,10000.0,10000.0,0.0,7846.485373395718,40
2020-02-11,10000.0,10000.0,0.0,7420.632841476003,38
2020-02-12,10000.0,10000.0,0.0,7274.658657499429,39
2020-02-13,10000.0,10000.0,0.0,7666.484927293191,50
2020-02-14,10000.0,10000.0,0.0,8063.379713886112,51
2020-02-15,10000.0,10000.0,0.0,7825.811683951987,48
2020-02-16,10000.0,10000.0,0.0,8157.341672789668,52
2020-02-17,10000.0,10000.0,0.0,7708.640326229497,55
2020-02-18,10000.0,10000.0,0.0,8027.728830159063,60
2020-02-19,10000.0,10000.0,0.0,7987.191311149241,60
2020-02-20,10000.0,10000.0,0.0,8404.603435576346,67
2020-02-21,10000.0,10000.0,0.0,8550.42692003779,65
2020-02-22,10000.0,10000.0,0.0,8734.841462517335,71
2020-02-23,10000.0,10000.0,0.0,9128.22207695067,74
2020-02-24,10000.0,10000.0,0.0,8971.859476824267,70
2020-02-25,10000.0,10000.0,0.0,9146.229347460814,66
2020-02-26,10000.0,10000.0,0.0,8858.712677562571,68
2020-02-27,10000.0,10000.0,0.0,8481.067660359147,64
2020-02-28,10000.0,10000.0,0.0,8332.153174981857,60
2020-02-29,10000.0,10000.0,0.0,8778.72536894462,58
2020-03-01,10000.0,10000.0,0.0,9382.723511568443,67
2020-03-02,10000.0,10000.0,0.0,9670.634522949917,72
2020-03-03,10000.0,10000.0,0.0,9422.512152881742,68
2020-03-04,10000.0,10000.0,0.0,9063.549528830952,63
2020-03-05,10000.0,10000.0,0.0,9198.1451981661,61
2020-03-06,10000.0,10000.0,0.0,9120.870459354064,51
2020-03-07,10000.0,10000.0,0.0,9347.532258390687,50
2020-03-08,10000.0,10000.0,0.0,9004.314014235528,43
2020-03-09,10000.0,10000.0,0.0,8844.964594185814,48
2020-03-10,10000.0,10000.0,0.0,8445.647220529672,35
2020-03-11,10000.0,10000.0,0.0,8569.62376800819,46
2020-03-12,10000.0,10000.0,0.0,9686.073694716137,61
2020-03-13,10000.0,10000.0,0.0,9139.817592811729,57
2020-03-14,10000.0,10000.0,0.0,9004.985396649288,57
2020-03-15,10000.0,10000.0,0.0,9258.5693408688,57
2020-03-16,10000.0,10000.0,0.0,9293.34307215763,56
2020-03-17,10000.0,10000.0,0.0,8267.506612092891,52
2020-03-18,10000.0,10000.0,0.0,7829.182682760458,42
2020-03-19,10000.0,10000.0,0.0,7876.8470457661,34
2020-03-20,10000.0,10000.0,0.0,7715.884733145553,33
2020-03-21,9999.85,9700.0,0.03946062967776495,7598.71300708001,30
2020-03-22,9991.89213635545,9400.238739490429,0.07994402939774631,7400.845332943652,25
2020-03-23,10051.392898511764,9098.692429340424,0.11693864202774254,8147.011566504432,27
2020-03-24,10010.688367906356,8798.367273425894,0.15542157370660978,7800.211164821733,19
2020-03-25,10009.322409449109,8498.083096879773,0.1939378817447443,7792.388464665132,20
2020-03-26,9967.992043730603,8199.03884990415,0.23336965335512494,7580.04808420652,16
2020-03-27,10095.002579761904,7896.184229691989,0.27062569180299867,8124.9431102444605,21
2020-03-28,10197.872069394274,7590.243478498893,0.30657693107477074,8505.625592094562,27
2020-03-29,10232.59409769957,7590.243478498893,0.30657693107477074,8618.882738297872,33
2020-03-30,10257.125937782948,7590.243478498893,0.30657693107477074,8698.901283716064,31
2020-03-31,10146.10960819088,7285.855624435356,0.3430679194789913,8337.281982236405,23
2020-04-01,10113.28032270639,6982.452663709753,0.3798611883002318,8242.030919258108,21
2020-04-02,10058.066456987748,6680.706143802322,0.4171086675915003,8097.075356134961,22
2020-04-03,9797.069859593641,6386.7896392669445,0.4564263009465381,7471.699622161231,21
2020-04-04,9826.137141858324,6092.001103183154,0.49552563689508716,7535.707056597282,15
2020-04-05,9821.690479612222,5797.345968967774,0.5346523279653967,7527.030745305028,19
2020-04-06,9699.035004766245,5506.370554193565,0.574503556050941,7297.891207832519,17
2020-04-07,9683.642600074147,5215.856918486805,0.6144367621801603,7271.351515060118,19
2020-04-08,9568.038163450543,4928.81146790153,0.6549399647275049,7083.438094175875,18
2020-04-09,9507.843393129464,4643.57188751394,0.6957161770081045,6991.747017489373,16
2020-04-10,9337.76968008552,4363.434595051987,0.7372126785137335,6747.489876411377,14
2020-04-11,9555.426975692528,4076.7674857745724,0.7778951590546332,7042.927862639105,7
2020-04-12,9688.277019902376,3786.114815387445,0.8181656785764224,7213.896108162923,15
2020-04-13,9899.708654377197,3489.1191008204105,0.8578909713858849,7472.4991489312015,19
2020-04-14,9837.425823983725,3193.9918991928744,0.8977527009935795,7400.071219433026,21
2020-04-15,10043.90705088535,2892.6701678403438,0.9372234373907425,7630.23692936474,18
2020-04-16,10294.733445369384,2583.823531779721,0.9763081534062225,7898.028800320083,30
2020-04-17,10232.248022295875,2583.823531779721,0.9763081534062225,7834.027057780594,31
2020-04-18,10127.609712845842,2583.823531779721,0.9763081534062225,7726.849514414843,36
2020-04-19,10854.23663854114,2583.823531779721,0.9763081534062225,8471.109329474446,43
2020-04-20,11460.382325448323,2583.823531779721,0.9763081534062225,9091.964215088596,52
2020-04-21,11311.039904406365,2583.823531779721,0.9763081534062225,8938.99773568256,60
2020-04-22,10953.21006762759,2583.823531779721,0.9763081534062225,8572.484524120873,49
2020-04-23,10919.41286961311,2583.823531779721,0.9763081534062225,8537.867177234477,44
2020-04-24,10569.983776155474,2583.823531779721,0.9763081534062225,8179.958567910136,39
2020-04-25,10866.217188659502,2583.823531779721,0.9763081534062225,8483.380608861557,51
2020-04-26,11501.618689067262,2583.823531779721,0.9763081534062225,9134.201252109204,53
2020-04-27,11810.674493689843,2583.823531779721,0.9763081534062225,9450.756843235144,52
2020-04-28,11799.375912088157,2583.823531779721,0.9763081534062225,9439.184081538677,52
2020-04-29,12090.455352845791,2583.823531779721,0.9763081534062225,9737.327080490486,55
2020-04-30,11934.292770214764,2583.823531779721,0.9763081534062225,9577.374936194452,51
2020-05-01,11570.024521079658,2583.823531779721,0.9763081534062225,9204.267072796798,48
2020-05-02,12392.680472159684,2583.823531779721,0.9763081534062225,10046.886227630112,50
2020-05-03,12308.300857405951,2583.823531779721,0.9763081534062225,9960.458992069964,64
2020-05-04,12738.9854496248,2583.823531779721,0.9763081534062225,10401.594908753896,69
2020-05-05,12953.777231533453,2583.823531779721,0.9763081534062225,10621.598993692927,68
2020-05-06,12671.43203717942,2583.823531779721,0.9763081534062225,10332.402193103928,64
2020-05-07,13046.957525487554,2583.823531779721,0.9763081534062225,10717.040472522132,63
2020-05-08,12532.519792533594,2583.823531779721,0.9763081534062225,10190.11899679836,68
2020-05-09,12159.409214895226,2583.823531779721,0.9763081534062225,9807.954230134646,61
2020-05-10,12427.56855759586,2583.823531779721,0.9763081534062225,10082.620934253688,68
2020-05-11,11707.230149798015,2583.823531779721,0.9763081534062225,9344.802239116634,66
2020-05-12,11884.508153314078,2583.823531779721,0.9763081534062225,9526.382207385424,61
2020-05-13,12326.220006080053,2583.823531779721,0.9763081534062225,9978.812980625304,66
2020-05-14,11984.803805121464,2583.823531779721,0.9763081534062225,9629.111710829053,69
2020-05-15,11377.82455442744,2583.823531779721,0.9763081534062225,9007.403033526352,60
2020-05-16,11897.00049941612,2583.823531779721,0.9763081534062225,9539.17770239226,57
2020-05-17,11697.828181383595,2583.823531779721,0.9763081534062225,9335.172115285734,50
2020-05-18,12663.145801729657,2583.823531779721,0.9763081534062225,10323.914877474275,58
2020-05-19,13683.487997450826,2583.823531779721,0.9763081534062225,11369.017483819736,64
2020-05-20,13907.415190343883,2583.823531779721,0.9763081534062225,11598.378666671486,68
2020-05-21,14151.29689274159,2583.823531779721,0.9763081534062225,11848.178590544734,62
2020-05-22,14539.114944885438,2583.823531779721,0.9763081534062225,12245.407734632896,68
2020-05-23,14729.46503781818,2583.823531779721,0.9763081534062225,12440.377009721538,66
2020-05-24,14167.845693755482,2583.823531779721,0.9763081534062225,11865.128977526709,61
2020-05-25,14167.672239872936,2583.823531779721,0.9763081534062225,11864.95131447848,69
2020-05-26,14357.879973324987,2583.823531779721,0.9763081534062225,12059.77477548148,61
2020-05-27,14082.878733758853,2583.823531779721,0.9763081534062225,11778.100143751031,65
2020-05-28,14084.720266695787,2583.823531779721,0.9763081534062225,11779.98636474643,59
2020-05-29,13990.83966705249,2583.823531779721,0.9763081534062225,11683.827586070089,55
2020-05-30,14557.880554232133,2583.823531779721,0.9763081534062225,12264.628724728313,60
2020-05-31,14501.775762676461,2583.823531779721,0.9763081534062225,12207.16245103191,59
2020-06-01,15134.377018063655,2583.823531779721,0.9763081534062225,12855.11489635373,58
2020-06-02,15285.418716498061,2583.823531779721,0.9763081534062225,13009.821889127928,65
2020-06-03,15760.586236615578,2583.823531779721,0.9763081534062225,13496.520190744804,63
2020-06-04,16708.17518478997,2583.823531779721,0.9763081534062225,14467.104063130144,68
2020-06-05,18735.474904135466,2583.823531779721,0.9763081534062225,16543.59980094867,62
2020-06-06,17609.05553378119,2583.823531779721,0.9763081534062225,15389.845869442172,63
2020-06-07,17000.472382362903,2583.823531779721,0.9763081534062225,14766.494369923284,64
2020-06-08,18174.24375635593,2583.823531779721,0.9763081534062225,15968.749385307388,63
2020-06-09,18102.52792069157,2583.823531779721,0.9763081534062225,15895.293237866492,65
2020-06-10,18328.27678885434,2583.823531779721,0.9763081534062225,16126.520302164949,69
2020-06-11,18974.674124717694,2583.823531779721,0.9763081534062225,16788.603614291504,65
2020-06-12,18513.898136135995,2583.823531779721,0.9763081534062225,16316.646080213655,60
2020-06-13,18773.08994429064,2583.823531779721,0.9763081534062225,16582.127636677524,65
2020-06-14,21271.63023196852,21271.63023196852,0.0,19150.87486732091,71
2020-06-15,21271.63023196852,21271.63023196852,0.0,19555.27250464188,66
2020-06-16,21271.63023196852,21271.63023196852,0.0,20905.97711887887,65
2020-06-17,21271.63023196852,21271.63023196852,0.0,21801.534211979502,62
2020-06-18,21271.63023196852,21271.63023196852,0.0,22738.11552682825,66
2020-06-19,21271.63023196852,21271.63023196852,0.0,21849.435642142987,67
2020-06-20,21271.63023196852,21271.63023196852,0.0,22785.66626498989,69
2020-06-21,21271.63023196852,21271.63023196852,0.0,23455.49459409841,64
2020-06-22,21271.63023196852,21271.63023196852,0.0,23156.37807977021,62
2020-06-23,21271.63023196852,21271.63023196852,0.0,23744.29530694979,69
2020-06-24,21271.63023196852,21271.63023196852,0.0,24638.686511388656,64
2020-06-25,21271.63023196852,21271.63023196852,0.0,24418.477862831285,60
2020-06-26,21271.63023196852,21271.63023196852,0.0,23551.132762619563,66
2020-06-27,21271.63023196852,21271.63023196852,0.0,24896.81130298653,68
2020-06-28,21271.63023196852,21271.63023196852,0.0,23328.15270595468,69
