date,side,fng,price,qty,notional
2020-03-21,BUY,30,7598.71300708001,0.03946062967776495,300.0
2020-03-22,BUY,25,7400.845332943652,0.04048339971998135,299.7612605095711
2020-03-23,BUY,27,8147.011566504432,0.036994612629996225,301.5463101500052
2020-03-24,BUY,19,7800.211164821733,0.03848293167886724,300.32515591452943
2020-03-25,BUY,20,7792.388464665132,0.03851630803813453,300.2841765461215
2020-03-26,BUY,16,7580.04808420652,0.03943177161038065,299.04424697562274
2020-03-27,BUY,21,8124.9431102444605,0.0372560384478737,302.8546202121603
2020-03-28,BUY,27,8505.625592094562,0.03595123927177206,305.94075119309605
2020-03-31,BUY,23,8337.281982236405,0.03649098840422054,304.3878540635373
2020-04-01,BUY,21,8242.030919258108,0.03679326882124053,303.4029607256026
2020-04-02,BUY,22,8097.075356134961,0.03724747929126848,301.74651990743104
2020-04-03,BUY,21,7471.699622161231,0.03931763335503778,293.91650453537727
2020-04-04,BUY,15,7535.707056597282,0.03909933594854908,294.788536083791
2020-04-05,BUY,19,7527.030745305028,0.03912669107030962,294.6551342153799
2020-04-06,BUY,17,7297.891207832519,0.03985122808554427,290.97541477420896
2020-04-07,BUY,19,7271.351515060118,0.03993320612921928,290.51363570676
2020-04-08,BUY,18,7083.438094175875,0.04050320254734464,287.04545058527503
2020-04-09,BUY,16,6991.747017489373,0.04077621228059961,285.2395803875897
2020-04-10,BUY,14,6747.489876411377,0.04149650150562905,280.1372924619525
2020-04-11,BUY,7,7042.927862639105,0.040682480540899776,286.66710927741497
2020-04-12,BUY,15,7213.896108162923,0.040270519521789123,290.6526703871271
2020-04-13,BUY,19,7472.4991489312015,0.039725292809462444,296.99571456703444
2020-04-14,BUY,21,7400.071219433026,0.039861729607694636,295.1272016275362
2020-04-15,BUY,18,7630.23692936474,0.03947073639716305,301.3217313525308
2020-04-16,BUY,30,7898.028800320083,0.039084716015479935,308.8466360606224
2020-06-14,SELL,71,19150.87486732091,0.9763081534062225,18697.15527782771
2020-07-20,BUY,26,21747.226341266105,0.02932924973955286,638.1489069590556
2020-07-21,BUY,30,23038.49193581367,0.027734274200479806,639.2754902585284
2020-07-23,BUY,28,23109.096294211085,0.02765435167218409,639.3867691310451
2020-07-26,BUY,29,24409.19070516572,0.02631632004839855,642.6814154272498
2020-08-09,BUY,24,24386.04531460509,0.026337742413197814,642.5946773112939
2020-08-26,BUY,27,23251.519743713736,0.02742145594719394,637.9094790971048
2020-08-27,BUY,18,22433.102925051597,0.028241161960673198,633.8538198967822
2020-08-28,BUY,30,24214.63011942305,0.026588848049360948,644.1612014175272
2020-09-16,BUY,29,25998.481854700218,0.025215966761892954,655.9048067111534
2020-09-17,BUY,21,26481.77196551701,0.024889388066094257,659.4448215383377
2020-09-20,BUY,27,25925.114665573623,0.02524976566405982,654.9305353873083
2020-09-21,BUY,30,25971.568166836703,0.025220045431296256,655.3317949871229
2020-09-28,BUY,28,23344.5719143743,0.02697723952466843,630.0871517107784
2020-09-29,BUY,24,23732.731916904024,0.02670587757315825,634.1204932960721
2020-09-30,BUY,27,23640.46409991193,0.026765951944516305,633.0760640763438
2020-10-01,BUY,23,24188.527647551484,0.026431296739224865,639.6539789268414
2020-10-02,BUY,21,23705.70484884377,0.026708404394778038,633.4582807065232
2020-10-03,BUY,20,25477.563288667377,0.02579687053063616,657.5701866871848
2020-10-04,BUY,30,28628.349304059284,0.024540041978231623,702.8923398590224
2020-10-05,BUY,27,27682.46083184033,0.024861667929815586,688.5764368997908
2020-10-06,BUY,27,27160.346241515632,0.025034299047802085,680.2803702370683
2020-10-07,BUY,27,26725.951918559345,0.02517080573222827,673.0502688853734
2020-10-08,BUY,18,25427.720239795028,0.025568835965655318,650.482449016401
2020-10-09,BUY,17,25843.54706168393,0.02544882646594618,658.0169529137646
2020-10-10,BUY,19,26400.218034189227,0.025310297909767483,668.5316491527218
2020-10-11,BUY,18,24134.516477806003,0.025840721835597717,623.9653095944317
2020-10-12,BUY,21,24365.86795918754,0.025788969061938366,628.6849574454856
2020-10-13,BUY,23,23635.43907880664,0.02593026855596821,613.1798726880261
2020-10-14,BUY,23,25063.039663352534,0.025704971067563413,644.5669929081251
2020-10-18,BUY,25,23624.21081988781,0.025884403981483756,611.8045188651482
2020-10-19,BUY,30,24737.457633627386,0.025778001759402303,638.0012270162948
2020-10-20,BUY,27,24348.853387684983,0.02580117793866147,628.5433705433121
2020-12-25,BUY,30,42747.757601637735,0.025488354839573273,1090.1150718825495
2020-12-26,BUY,13,41362.82997386084,0.025476214255584752,1054.2954663645842
2020-12-27,BUY,24,43487.94221450214,0.0255309157211259,1110.8424087680312
2020-12-28,BUY,24,40737.75645479676,0.025406445856542094,1035.5193633674758
2021-01-14,BUY,28,49424.76159339871,0.025884901808436726,1279.9950982996702
2021-01-16,BUY,23,46288.96222976506,0.02567978738469276,1189.2853509939373
2021-01-17,BUY,27,47421.03310020147,0.02577482579783475,1222.880307464781
2021-01-27,SELL,71,56373.01639786255,1.0154889455552185,57246.17497963248
2021-03-08,BUY,27,58118.699782680975,0.025705583889038625,1494.722474022568
2021-03-11,BUY,26,58673.65232236321,0.02546936131297385,1495.1280145573546
2021-03-12,BUY,25,54614.5518824885,0.02724785560140622,1488.8738603597349
2021-03-13,BUY,21,54687.09511466437,0.027214422055796234,1489.0221985552262
2021-03-14,BUY,20,54266.68926638646,0.027400302733792844,1487.6675480336723
2021-03-15,BUY,15,51345.2749261577,0.028731903964676758,1475.9855009687728
2021-03-16,BUY,9,49289.90974621762,0.029727291384747292,1465.9885036055093
2021-03-17,BUY,6,48063.00244470369,0.030339107397116448,1458.9180520237476
2021-03-18,BUY,9,44962.16004747189,0.03197223395335045,1438.259830000758
2021-03-19,BUY,5,44099.086298515205,0.03244853557372722,1431.6666038281512
2021-03-20,BUY,6,48565.72493250368,0.030253193432465478,1470.003272207049
2021-03-21,BUY,9,47567.76865510153,0.030688323685785095,1460.5053341653806
2021-03-22,BUY,6,46630.286132881134,0.03109552658943909,1450.7186616489826
2021-03-23,BUY,7,46844.45020577042,0.03100475804489082,1453.127408079888
2021-03-24,BUY,8,47147.269516923145,0.030883983694357842,1456.8239149516248
2021-03-25,BUY,8,48881.24791565539,0.030256187760129078,1479.7000649179465
2021-03-26,BUY,7,57149.4004230746,0.02791926790714961,1596.3676049472626
2021-03-27,BUY,10,59508.94376836415,0.027404364009108798,1631.6205671093924
2021-03-28,BUY,5,58742.0754694992,0.027555897858325146,1619.5003818144542
2021-03-29,BUY,10,60893.41400467551,0.027168122518072695,1655.187325885691
2021-03-30,BUY,23,61425.38963530769,0.027083172453253885,1664.426633818261
2021-03-31,BUY,21,61923.98200528576,0.02701138964948877,1673.4895513683887
